
============  18-05-23 11:27:13  ==============
05-23 11:27:31.443   158   158 I boot_progress_start: 31192
05-23 11:27:32.534   158   158 I boot_progress_preload_start: 32289
05-23 11:27:34.526   158   158 I boot_progress_preload_end: 34278
05-23 11:27:34.896   592   592 I boot_progress_system_run: 34641
05-23 11:27:35.096   592   592 I boot_progress_pms_start: 34840
05-23 11:27:35.487   592   592 I boot_progress_pms_system_scan_start: 35239
05-23 11:27:37.289   592   592 I boot_progress_pms_data_scan_start: 37045
05-23 11:27:38.009   592   592 I boot_progress_pms_scan_end: 37768
05-23 11:27:38.430   592   592 I boot_progress_pms_data_scan_start: 38180
05-23 11:27:38.430   592   592 I boot_progress_pms_ready: 38181
05-23 11:27:38.780   592   592 I dvm_lock_sample: [system_server,0,main,257,UserManagerService.java,289,PackageManagerService.java,1191,51]
05-23 11:27:39.020   592   602 I battery_status: [2,2,1,2,Li-ion]
05-23 11:27:39.020   592   602 I battery_level: [100,4302,200]
05-23 11:27:39.230   592   612 I screen_toggled: 1
05-23 11:27:39.250   592   592 I wm_stack_created: [0,-1,6,100]
05-23 11:27:39.371   592   592 I configuration_changed: 7672
05-23 11:27:40.011   592   592 I dvm_lock_sample: [system_server,0,main,439,UserManagerService.java,263,PackageManagerService.java,12169,87]
05-23 11:27:40.872   592   592 I backup_data_changed: com.android.browser
05-23 11:27:40.872   592   592 I backup_data_changed: com.android.providers.userdictionary
05-23 11:27:40.882   592   592 I backup_data_changed: com.android.sharedstoragebackup
05-23 11:27:40.882   592   592 I backup_data_changed: android
05-23 11:27:40.882   592   592 I backup_data_changed: com.android.dialer
05-23 11:27:40.892   592   592 I backup_data_changed: com.android.providers.settings
05-23 11:27:40.902   592   592 I am_create_service: [0,1113277704,.LocalTransportService,1000,592]
05-23 11:27:40.912   592   592 I backup_data_changed: com.android.browser
05-23 11:27:40.912   592   592 I backup_data_changed: com.android.providers.userdictionary
05-23 11:27:40.912   592   592 I backup_data_changed: com.android.sharedstoragebackup
05-23 11:27:40.912   592   592 I backup_data_changed: android
05-23 11:27:40.912   592   592 I backup_data_changed: com.android.dialer
05-23 11:27:40.912   592   592 I backup_data_changed: com.android.providers.settings
05-23 11:27:41.002   592   592 I am_fork_process_time: [0,Fork .keyguard takes: 15ms]
05-23 11:27:41.002   592   592 I am_proc_start: [0,671,10008,com.android.systemui,service,com.android.keyguard/.KeyguardService]
05-23 11:27:41.072   592   592 I am_wtf  : [0,592,system_server,-1,SystemServer,Unable to find app for caller android.app.ActivityThread$ApplicationThread@425ee938 (pid=592) when registering receiver android.app.LoadedApk$ReceiverDispatcher$InnerReceiver@425ef4b0]
05-23 11:27:41.082   592   603 I am_proc_bound: [0,671,com.android.systemui]
05-23 11:27:41.092   592   603 I am_create_service: [0,1113447368,.KeyguardService,10008,671]
05-23 11:27:43.945   592   592 I am_fork_process_time: [0,Fork .phone takes: 20ms]
05-23 11:27:43.945   592   592 I am_proc_start: [0,700,1001,com.android.phone,added application,com.android.phone]
05-23 11:27:43.945   592   592 I boot_progress_ams_ready: 43699
05-23 11:27:43.965   592   592 I am_create_service: [0,1113125696,.SystemUIService,10008,671]
05-23 11:27:43.975   592   602 I am_proc_bound: [0,700,com.android.phone]
05-23 11:27:44.946   592   611 I notification_enqueue: [android,17040573,NULL,-1,Notification(pri=0 contentView=android/0x1090067 vibrate=null sound=null defaults=0x0 flags=0x2 kind=[null])]
05-23 11:27:44.946   592   611 I notification_enqueue: [android,17040581,NULL,-1,Notification(pri=-1 contentView=android/0x1090067 vibrate=null sound=null defaults=0x0 flags=0x2 kind=[null])]
05-23 11:27:44.946   592   592 I configuration_changed: 512
05-23 11:27:44.976   592   607 I am_fork_process_time: [0,Fork .settings takes: 14ms]
05-23 11:27:44.976   592   607 I am_proc_start: [0,770,1000,com.android.settings,broadcast,com.android.settings/com.sprd.settings.SprdUsbReceiver]
05-23 11:27:45.086   592   686 I am_proc_bound: [0,770,com.android.settings]
05-23 11:27:45.166   592   592 I am_create_service: [0,1113767352,.ImageWallpaper,10008,671]
05-23 11:27:45.216   592   592 I am_fork_process_time: [0,Fork .inputmethod takes: 34ms]
05-23 11:27:45.216   592   592 I am_proc_start: [0,785,10047,com.iflytek.inputmethod,service,com.iflytek.inputmethod/.FlyIME]
05-23 11:27:45.246   592   603 I am_proc_bound: [0,785,com.iflytek.inputmethod]
05-23 11:27:45.256   592   603 I am_create_service: [0,1113794888,.FlyIME,10047,785]
05-23 11:27:46.157   592   668 I backup_data_changed: android
05-23 11:27:46.207   592   668 I backup_data_changed: android
05-23 11:27:46.217   592   668 I backup_data_changed: android
05-23 11:27:46.217   592   668 I backup_data_changed: android
05-23 11:27:46.227   592   668 I backup_data_changed: android
05-23 11:27:46.227   592   668 I backup_data_changed: android
05-23 11:27:46.277   592   668 I backup_data_changed: android
05-23 11:27:46.297   592   668 I backup_data_changed: android
05-23 11:27:46.377   592   821 I am_create_service: [0,1114262128,.TelephonyDebugService,1001,700]
05-23 11:27:46.458   592   686 I am_fork_process_time: [0,Fork .contacts takes: 33ms]
05-23 11:27:46.458   592   686 I am_proc_start: [0,823,10015,android.process.acore,content provider,com.android.providers.contacts/.CallLogProvider]
05-23 11:27:46.458   592   806 I am_create_service: [0,1114270280,.BluetoothPhoneService,1001,700]
05-23 11:27:46.468   592   602 I force_gc: Binder
05-23 11:27:46.568   592   603 I am_proc_bound: [0,823,android.process.acore]
05-23 11:27:46.768   592   821 I am_create_service: [0,1111291488,.RadioInteractorService,1001,700]
05-23 11:27:46.978   592   821 I am_fork_process_time: [0,Fork .dialer takes: 19ms]
05-23 11:27:46.978   592   821 I am_proc_start: [0,839,10043,com.android.incallui,service,com.android.dialer/com.sprd.incallui.VideoCallHandlerService]
05-23 11:27:46.988   592   806 I am_create_service: [0,1111999672,.SyncSimAccountsWatchdog,10015,823]
05-23 11:27:47.058   592   806 I am_proc_bound: [0,839,com.android.incallui]
05-23 11:27:47.058   592   806 I am_create_service: [0,1111462392,.VideoCallHandlerService,10043,839]
05-23 11:27:47.068   592   806 I am_create_service: [0,1111462936,.CallHandlerService,10043,839]
05-23 11:27:47.318   592   592 I am_create_service: [0,1112111808,.FusedLocationService,1000,592]
05-23 11:27:47.358   592   592 I am_create_service: [0,1112272984,.GeofenceHardwareService,1000,592]
05-23 11:27:47.468   592   592 I am_fork_process_time: [0,Fork .validator takes: 31ms]
05-23 11:27:47.468   592   592 I am_proc_start: [0,875,1000,com.spreadst.validator,added application,com.spreadst.validator]
05-23 11:27:47.489   592   592 I am_fork_process_time: [0,Fork .modemassert takes: 30ms]
05-23 11:27:47.499   592   592 I am_proc_start: [0,879,10002,com.android.modemassert,added application,com.android.modemassert]
05-23 11:27:47.559   592   592 I am_fork_process_time: [0,Fork .mmsg takes: 60ms]
05-23 11:27:47.569   592   592 I am_proc_start: [0,885,10044,com.tihomobi.mmshell.mmsg,added application,com.tihomobi.mmshell.mmsg]
05-23 11:27:47.619   592   592 I am_fork_process_time: [0,Fork .kk takes: 56ms]
05-23 11:27:47.619   592   592 I am_proc_start: [0,898,10030,com.tihomobi.mmshell.kk,added application,com.tihomobi.mmshell.kk]
05-23 11:27:47.729   592   592 I am_create_task: [0,1]
05-23 11:27:47.729   592   592 I am_create_activity: [0,1112947488,1,com.alading.launcher/.MainActivity,android.intent.action.MAIN,NULL,NULL,268435456]
05-23 11:27:47.729   592   592 I wm_task_created: [1,0]
05-23 11:27:47.729   592   592 I wm_task_moved: [1,1,0]
05-23 11:27:47.729   592   592 I wm_home_stack_moved: 1
05-23 11:27:47.759   592   592 I am_fork_process_time: [0,Fork .launcher takes: 21ms]
05-23 11:27:47.759   592   592 I am_proc_start: [0,925,10050,com.alading.launcher,activity,com.alading.launcher/.MainActivity]
05-23 11:27:47.779   592   866 I am_proc_bound: [0,879,com.android.modemassert]
05-23 11:27:47.799   592   686 I am_proc_bound: [0,898,com.tihomobi.mmshell.kk]
05-23 11:27:47.799   592   806 I am_proc_bound: [0,885,com.tihomobi.mmshell.mmsg]
05-23 11:27:47.809   700   700 I gsm_service_state_change: [1,1,3,3]
05-23 11:27:47.819   592   821 I am_proc_bound: [0,875,com.spreadst.validator]
05-23 11:27:48.059   592   940 I free_storage_left: [45469696,25239552,24330240]
05-23 11:27:48.059   592   940 I free_storage_changed: 45469696
05-23 11:27:48.249   592   668 I backup_data_changed: android
05-23 11:27:48.920   592   821 I dvm_lock_sample: [system_server,1,Binder_5,67,ActivityManagerService.java,14419,BroadcastQueue.java,685,13]
05-23 11:27:48.990   592   821 I am_proc_bound: [0,925,com.alading.launcher]
05-23 11:27:49.000   592   821 I am_restart_activity: [0,1112947488,1,com.alading.launcher/.MainActivity]
05-23 11:27:49.460   592   603 I dvm_lock_sample: [system_server,1,Binder_2,424,ActivityManagerService.java,14419,BroadcastQueue.java,685,84]
05-23 11:27:49.851   592   603 I dvm_lock_sample: [system_server,1,Binder_2,118,ActivityManagerService.java,14419,BroadcastQueue.java,685,23]
05-23 11:27:49.941   700   700 I gsm_service_state_change: [1,1,3,3]
05-23 11:27:50.051   592   602 I dvm_lock_sample: [system_server,0,Binder_1,43,ActivityManagerService.java,13483,BroadcastQueue.java,685,8]
05-23 11:27:50.822   592   592 I notification_cancel: [com.android.phone,65640,NULL,0,0,64]
05-23 11:27:50.822   592   592 I notification_cancel: [com.android.phone,65741,NULL,0,0,64]
05-23 11:27:50.822   592   592 I notification_cancel: [com.android.phone,65851,NULL,0,0,64]
05-23 11:27:50.822   592   592 I notification_cancel: [com.android.phone,65641,NULL,0,0,64]
05-23 11:27:50.822   592   592 I notification_cancel: [com.android.phone,65742,NULL,0,0,64]
05-23 11:27:50.822   592   592 I notification_cancel: [com.android.phone,65852,NULL,0,0,64]
05-23 11:27:51.542   592   592 I notification_cancel: [com.iflytek.inputmethod,0,NULL,0,0,64]
05-23 11:27:51.562   592   821 I am_create_service: [0,1113857240,.ImeAdapterService,10047,785]
05-23 11:27:51.572   592   806 I am_create_service: [0,1113860424,.ImeDecoderService,10047,785]
05-23 11:27:51.572   592   603 I am_create_service: [0,1113918928,.PluginService,10047,785]
05-23 11:27:51.963   592   866 I wm_stack_created: [1,0,6,100]
05-23 11:27:51.973   592   866 I am_create_task: [0,2]
05-23 11:27:51.973   592   866 I am_create_activity: [0,1112705872,2,com.android.settings/com.sprd.settings.SprdUsbSettings,com.sprd.settings.APPLICATION_SPRD_USB_SETTINGS,NULL,NULL,278921216]
05-23 11:27:51.973   592   866 I wm_task_created: [2,1]
05-23 11:27:51.973   592   866 I wm_task_moved: [2,1,1]
05-23 11:27:51.973   592   866 I wm_home_stack_moved: 0
05-23 11:27:51.973   592   866 I am_pause_activity: [0,1112947488,com.alading.launcher/.MainActivity]
05-23 11:27:52.203   592   821 I am_fork_process_time: [0,Fork .media takes: 24ms]
05-23 11:27:52.203   592   821 I am_proc_start: [0,978,10025,android.process.media,broadcast,com.android.providers.media/.MtpReceiver]
05-23 11:27:52.313   592   821 I am_proc_bound: [0,978,android.process.media]
05-23 11:27:52.593   592   607 I dvm_lock_sample: [system_server,1,ActivityManager,265,ActivityManagerService.java,3331,-,5527,53]
05-23 11:27:52.593   592   602 I dvm_lock_sample: [system_server,0,Binder_1,220,ActivityManagerService.java,13483,-,5527,44]
05-23 11:27:52.624   592   592 I notification_cancel: [com.android.dialer,1,NULL,0,0,64]
05-23 11:27:52.624   592   607 I am_resume_activity: [0,1112705872,2,com.android.settings/com.sprd.settings.SprdUsbSettings]
05-23 11:27:53.274   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.284   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.284   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.284   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.284   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.284   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.284   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.294   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.294   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.294   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.304   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.304   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.304   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.314   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.314   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.314   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.314   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.324   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.334   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.344   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.354   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.354   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.354   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.364   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.364   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.364   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.364   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.364   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.364   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.374   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.374   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.374   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.374   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.384   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.384   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.384   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
05-23 11:27:53.384   592   592 I notification_cancel: [com.android.phone,7,NULL,0,0,64]
